s_no,time,factory_id,cod,bod,ph,tss
10209,2026-02-08 02:08,FACTORY_B,,,,
10210,2026-02-08 02:09,FACTORY_B,,,,
10211,2026-02-08 02:10,FACTORY_B,128.92,45.72,7.08,75.34
10212,2026-02-08 02:11,FACTORY_B,,,,
10213,2026-02-08 02:12,FACTORY_B,,,,
10214,2026-02-08 02:13,FACTORY_B,122.30,44.40,7.21,74.03
10215,2026-02-08 02:14,FACTORY_B,,,,
10216,2026-02-08 02:15,FACTORY_B,,,,
10217,2026-02-08 02:16,FACTORY_B,122.41,43.41,7.22,84.76
10218,2026-02-08 02:17,FACTORY_B,,,,
10219,2026-02-08 02:18,FACTORY_B,,,,
10220,2026-02-08 02:19,FACTORY_B,122.18,46.52,7.24,72.51
10221,2026-02-08 02:20,FACTORY_B,,,,
10222,2026-02-08 02:21,FACTORY_B,,,,
10223,2026-02-08 02:22,FACTORY_B,115.61,45.21,7.19,82.58
10224,2026-02-08 02:23,FACTORY_B,,,,
10225,2026-02-08 02:24,FACTORY_B,,,,
10226,2026-02-08 02:25,FACTORY_B,116.44,45.37,7.24,83.48
10227,2026-02-08 02:26,FACTORY_B,,,,
10228,2026-02-08 02:27,FACTORY_B,,,,
10229,2026-02-08 02:28,FACTORY_B,121.27,44.01,7.20,80.13
10230,2026-02-08 02:29,FACTORY_B,,,,
10231,2026-02-08 02:30,FACTORY_B,,,,
10232,2026-02-08 02:31,FACTORY_B,128.89,45.71,7.20,82.65
10233,2026-02-08 02:32,FACTORY_B,,,,
10234,2026-02-08 02:33,FACTORY_B,,,,
10235,2026-02-08 02:34,FACTORY_B,120.19,47.21,7.21,81.88
10236,2026-02-08 02:35,FACTORY_B,,,,
10237,2026-02-08 02:36,FACTORY_B,,,,
10238,2026-02-08 02:37,FACTORY_B,123.07,43.47,7.21,85.55
10239,2026-02-08 02:38,FACTORY_B,,,,
10240,2026-02-08 02:39,FACTORY_B,,,,
10241,2026-02-08 02:40,FACTORY_B,121.67,44.16,7.22,82.87
10242,2026-02-08 02:41,FACTORY_B,,,,
10243,2026-02-08 02:42,FACTORY_B,,,,
10439,2026-02-08 05:58,FACTORY_B,119.88,46.22,7.13,78.10
10440,2026-02-08 05:59,FACTORY_B,,,,
10441,2026-02-08 06:00,FACTORY_B,,,,
10442,2026-02-08 06:01,FACTORY_B,114.71,47.71,7.20,81.18
10443,2026-02-08 06:02,FACTORY_B,,,,
10444,2026-02-08 06:03,FACTORY_B,,,,
10445,2026-02-08 06:04,FACTORY_B,120.80,41.53,7.17,82.35
10446,2026-02-08 06:05,FACTORY_B,,,,
10447,2026-02-08 06:06,FACTORY_B,,,,
10448,2026-02-08 06:07,FACTORY_B,120.98,44.53,7.17,80.06
10449,2026-02-08 06:08,FACTORY_B,,,,
10450,2026-02-08 06:09,FACTORY_B,,,,
10451,2026-02-08 06:10,FACTORY_B,114.62,47.02,7.25,78.14
10452,2026-02-08 06:11,FACTORY_B,,,,
10453,2026-02-08 06:12,FACTORY_B,,,,
10454,2026-02-08 06:13,FACTORY_B,117.47,45.67,7.17,87.74
10455,2026-02-08 06:14,FACTORY_B,,,,
10456,2026-02-08 06:15,FACTORY_B,,,,
10457,2026-02-08 06:16,FACTORY_B,123.46,45.58,7.16,85.11
10458,2026-02-08 06:17,FACTORY_B,,,,
10459,2026-02-08 06:18,FACTORY_B,,,,
10460,2026-02-08 06:19,FACTORY_B,118.87,45.90,7.23,69.95
10461,2026-02-08 06:20,FACTORY_B,,,,
10462,2026-02-08 06:21,FACTORY_B,,,,
10463,2026-02-08 06:22,FACTORY_B,118.80,42.42,7.15,84.56
10464,2026-02-08 06:23,FACTORY_B,,,,
10465,2026-02-08 06:24,FACTORY_B,,,,
10466,2026-02-08 06:25,FACTORY_B,119.04,46.48,7.20,78.18
10467,2026-02-08 06:26,FACTORY_B,,,,
10468,2026-02-08 06:27,FACTORY_B,,,,
10469,2026-02-08 06:28,FACTORY_B,118.08,41.86,7.18,82.00
10470,2026-02-08 06:29,FACTORY_B,,,,
10471,2026-02-08 06:30,FACTORY_B,,,,
10472,2026-02-08 06:31,FACTORY_B,120.75,43.47,7.21,80.71
10473,2026-02-08 06:32,FACTORY_B,,,,
10474,2026-02-08 06:33,FACTORY_B,,,,
10475,2026-02-08 06:34,FACTORY_B,120.02,45.43,7.15,81.34
10476,2026-02-08 06:35,FACTORY_B,,,,
10477,2026-02-08 06:36,FACTORY_B,,,,
10478,2026-02-08 06:37,FACTORY_B,122.63,44.77,7.22,78.07
10479,2026-02-08 06:38,FACTORY_B,,,,
10480,2026-02-08 06:39,FACTORY_B,,,,
10481,2026-02-08 06:40,FACTORY_B,118.64,44.04,7.32,75.96
10482,2026-02-08 06:41,FACTORY_B,,,,
10483,2026-02-08 06:42,FACTORY_B,,,,
10484,2026-02-08 06:43,FACTORY_B,118.12,47.15,7.23,77.93
10485,2026-02-08 06:44,FACTORY_B,,,,
10486,2026-02-08 06:45,FACTORY_B,,,,
10487,2026-02-08 06:46,FACTORY_B,118.51,48.18,7.23,72.39
10488,2026-02-08 06:47,FACTORY_B,,,,
10489,2026-02-08 06:48,FACTORY_B,,,,
10490,2026-02-08 06:49,FACTORY_B,122.32,43.65,7.25,87.98
10491,2026-02-08 06:50,FACTORY_B,,,,
10492,2026-02-08 06:51,FACTORY_B,,,,
10493,2026-02-08 06:52,FACTORY_B,122.45,46.02,7.34,75.58
10494,2026-02-08 06:53,FACTORY_B,,,,
10495,2026-02-08 06:54,FACTORY_B,,,,
10496,2026-02-08 06:55,FACTORY_B,118.67,45.15,7.25,85.42
10497,2026-02-08 06:56,FACTORY_B,,,,
10498,2026-02-08 06:57,FACTORY_B,,,,
10499,2026-02-08 06:58,FACTORY_B,119.33,48.26,7.17,82.44
10500,2026-02-08 06:59,FACTORY_B,,,,
10501,2026-02-08 07:00,FACTORY_B,,,,
10502,2026-02-08 07:01,FACTORY_B,119.11,45.66,7.25,80.49
10503,2026-02-08 07:02,FACTORY_B,,,,
10504,2026-02-08 07:03,FACTORY_B,,,,
10505,2026-02-08 07:04,FACTORY_B,121.42,45.72,7.21,75.77
10506,2026-02-08 07:05,FACTORY_B,,,,
10507,2026-02-08 07:06,FACTORY_B,,,,
10508,2026-02-08 07:07,FACTORY_B,120.50,46.30,7.22,81.64
10509,2026-02-08 07:08,FACTORY_B,,,,
10510,2026-02-08 07:09,FACTORY_B,,,,
10511,2026-02-08 07:10,FACTORY_B,121.08,44.76,7.15,72.91
10512,2026-02-08 07:11,FACTORY_B,,,,
10513,2026-02-08 07:12,FACTORY_B,,,,
10514,2026-02-08 07:13,FACTORY_B,120.06,42.94,7.16,78.93
10515,2026-02-08 07:14,FACTORY_B,,,,
10516,2026-02-08 07:15,FACTORY_B,,,,
10517,2026-02-08 07:16,FACTORY_B,113.73,44.88,7.21,84.38
10518,2026-02-08 07:17,FACTORY_B,,,,
10519,2026-02-08 07:18,FACTORY_B,,,,
10520,2026-02-08 07:19,FACTORY_B,124.05,45.30,7.23,74.08
10521,2026-02-08 07:20,FACTORY_B,,,,
10522,2026-02-08 07:21,FACTORY_B,,,,
10523,2026-02-08 07:22,FACTORY_B,118.83,43.30,7.29,79.95
10524,2026-02-08 07:23,FACTORY_B,,,,
10525,2026-02-08 07:24,FACTORY_B,,,,
10526,2026-02-08 07:25,FACTORY_B,120.85,44.15,7.16,74.35
10527,2026-02-08 07:26,FACTORY_B,,,,
10528,2026-02-08 07:27,FACTORY_B,,,,
10529,2026-02-08 07:28,FACTORY_B,121.91,47.39,7.29,77.58
10530,2026-02-08 07:29,FACTORY_B,,,,
10531,2026-02-08 07:30,FACTORY_B,,,,
10532,2026-02-08 07:31,FACTORY_B,125.72,43.55,7.14,78.77
10533,2026-02-08 07:32,FACTORY_B,,,,
10534,2026-02-08 07:33,FACTORY_B,,,,
10535,2026-02-08 07:34,FACTORY_B,115.11,46.25,7.17,76.69
10536,2026-02-08 07:35,FACTORY_B,,,,
10537,2026-02-08 07:36,FACTORY_B,,,,
10538,2026-02-08 07:37,FACTORY_B,125.44,44.57,7.18,77.36
10539,2026-02-08 07:38,FACTORY_B,,,,
10540,2026-02-08 07:39,FACTORY_B,,,,
10541,2026-02-08 07:40,FACTORY_B,118.01,46.11,7.19,84.86
10542,2026-02-08 07:41,FACTORY_B,,,,
10543,2026-02-08 07:42,FACTORY_B,,,,
10544,2026-02-08 07:43,FACTORY_B,117.65,46.04,7.17,74.15
10545,2026-02-08 07:44,FACTORY_B,,,,
10546,2026-02-08 07:45,FACTORY_B,,,,
10547,2026-02-08 07:46,FACTORY_B,116.54,44.77,7.22,79.05
10548,2026-02-08 07:47,FACTORY_B,,,,
10549,2026-02-08 07:48,FACTORY_B,,,,
10550,2026-02-08 07:49,FACTORY_B,118.95,46.03,7.20,81.37
10551,2026-02-08 07:50,FACTORY_B,,,,
10552,2026-02-08 07:51,FACTORY_B,,,,
10553,2026-02-08 07:52,FACTORY_B,118.03,43.20,7.12,83.00
10554,2026-02-08 07:53,FACTORY_B,,,,
10555,2026-02-08 07:54,FACTORY_B,,,,
10556,2026-02-08 07:55,FACTORY_B,124.18,47.05,7.15,85.35
10557,2026-02-08 07:56,FACTORY_B,,,,
10558,2026-02-08 07:57,FACTORY_B,,,,
10559,2026-02-08 07:58,FACTORY_B,121.34,45.85,7.18,80.13
10560,2026-02-08 07:59,FACTORY_B,,,,
10561,2026-02-08 08:00,FACTORY_B,,,,
10562,2026-02-08 08:01,FACTORY_B,121.98,44.07,7.15,78.74
10563,2026-02-08 08:02,FACTORY_B,,,,
10564,2026-02-08 08:03,FACTORY_B,,,,
10565,2026-02-08 08:04,FACTORY_B,120.00,41.42,7.21,81.02
10566,2026-02-08 08:05,FACTORY_B,,,,
10567,2026-02-08 08:06,FACTORY_B,,,,
10568,2026-02-08 08:07,FACTORY_B,120.25,44.10,7.10,80.89
10569,2026-02-08 08:08,FACTORY_B,,,,
10570,2026-02-08 08:09,FACTORY_B,,,,
10571,2026-02-08 08:10,FACTORY_B,117.32,43.09,7.30,80.66
10572,2026-02-08 08:11,FACTORY_B,,,,
10573,2026-02-08 08:12,FACTORY_B,,,,
10574,2026-02-08 08:13,FACTORY_B,122.58,44.34,7.18,73.59
10575,2026-02-08 08:14,FACTORY_B,,,,
10576,2026-02-08 08:15,FACTORY_B,,,,
10577,2026-02-08 08:16,FACTORY_B,115.75,45.62,7.15,81.83
10578,2026-02-08 08:17,FACTORY_B,,,,
10579,2026-02-08 08:18,FACTORY_B,,,,
10580,2026-02-08 08:19,FACTORY_B,118.73,42.71,7.17,82.96
10581,2026-02-08 08:20,FACTORY_B,,,,
10582,2026-02-08 08:21,FACTORY_B,,,,
10583,2026-02-08 08:22,FACTORY_B,123.22,44.31,7.20,84.29
10584,2026-02-08 08:23,FACTORY_B,,,,
10585,2026-02-08 08:24,FACTORY_B,,,,
10586,2026-02-08 08:25,FACTORY_B,121.49,45.36,7.24,81.86
10587,2026-02-08 08:26,FACTORY_B,,,,
10588,2026-02-08 08:27,FACTORY_B,,,,
10589,2026-02-08 08:28,FACTORY_B,115.81,45.12,7.15,87.53
10590,2026-02-08 08:29,FACTORY_B,,,,
10591,2026-02-08 08:30,FACTORY_B,,,,
10592,2026-02-08 08:31,FACTORY_B,123.36,43.98,7.20,70.91
10593,2026-02-08 08:32,FACTORY_B,,,,
10594,2026-02-08 08:33,FACTORY_B,,,,
10595,2026-02-08 08:34,FACTORY_B,117.15,46.09,7.17,73.68
10596,2026-02-08 08:35,FACTORY_B,,,,
10597,2026-02-08 08:36,FACTORY_B,,,,
10598,2026-02-08 08:37,FACTORY_B,118.90,42.86,7.16,71.79
10599,2026-02-08 08:38,FACTORY_B,,,,
10600,2026-02-08 08:39,FACTORY_B,,,,
10601,2026-02-08 08:40,FACTORY_B,113.61,45.13,7.25,82.27
10602,2026-02-08 08:41,FACTORY_B,,,,
10603,2026-02-08 08:42,FACTORY_B,,,,
10604,2026-02-08 08:43,FACTORY_B,122.15,44.46,7.16,79.39
10605,2026-02-08 08:44,FACTORY_B,,,,
10606,2026-02-08 08:45,FACTORY_B,,,,
10607,2026-02-08 08:46,FACTORY_B,118.32,45.94,7.09,84.41
10608,2026-02-08 08:47,FACTORY_B,,,,
10609,2026-02-08 08:48,FACTORY_B,,,,
10610,2026-02-08 08:49,FACTORY_B,120.25,43.73,7.22,80.94
10611,2026-02-08 08:50,FACTORY_B,,,,
10612,2026-02-08 08:51,FACTORY_B,,,,
10613,2026-02-08 08:52,FACTORY_B,124.63,42.53,7.21,84.47
10614,2026-02-08 08:53,FACTORY_B,,,,
10615,2026-02-08 08:54,FACTORY_B,,,,
10616,2026-02-08 08:55,FACTORY_B,113.34,45.45,7.16,79.09
10617,2026-02-08 08:56,FACTORY_B,,,,
10618,2026-02-08 08:57,FACTORY_B,,,,
10619,2026-02-08 08:58,FACTORY_B,120.39,44.73,7.15,75.94
10620,2026-02-08 08:59,FACTORY_B,,,,
10621,2026-02-08 09:00,FACTORY_B,,,,
10622,2026-02-08 09:01,FACTORY_B,120.77,44.71,7.24,86.58
10623,2026-02-08 09:02,FACTORY_B,,,,
10624,2026-02-08 09:03,FACTORY_B,,,,
10625,2026-02-08 09:04,FACTORY_B,120.62,41.99,7.34,77.17
10626,2026-02-08 09:05,FACTORY_B,,,,
10627,2026-02-08 09:06,FACTORY_B,,,,
10628,2026-02-08 09:07,FACTORY_B,118.89,43.90,7.18,72.42
10629,2026-02-08 09:08,FACTORY_B,,,,
10630,2026-02-08 09:09,FACTORY_B,,,,
10631,2026-02-08 09:10,FACTORY_B,121.88,44.70,7.13,81.74
10632,2026-02-08 09:11,FACTORY_B,,,,
10633,2026-02-08 09:12,FACTORY_B,,,,
10634,2026-02-08 09:13,FACTORY_B,125.75,46.83,7.13,70.32
10635,2026-02-08 09:14,FACTORY_B,,,,
10636,2026-02-08 09:15,FACTORY_B,,,,
10637,2026-02-08 09:16,FACTORY_B,119.54,42.81,7.18,78.63
10638,2026-02-08 09:17,FACTORY_B,,,,
10639,2026-02-08 09:18,FACTORY_B,,,,
10640,2026-02-08 09:19,FACTORY_B,116.99,43.89,7.20,83.33
10641,2026-02-08 09:20,FACTORY_B,,,,
10642,2026-02-08 09:21,FACTORY_B,,,,
10643,2026-02-08 09:22,FACTORY_B,118.74,45.37,7.20,75.92
10644,2026-02-08 09:23,FACTORY_B,,,,
10645,2026-02-08 09:24,FACTORY_B,,,,
10646,2026-02-08 09:25,FACTORY_B,119.57,41.94,7.17,83.44
10647,2026-02-08 09:26,FACTORY_B,,,,
10648,2026-02-08 09:27,FACTORY_B,,,,
10649,2026-02-08 09:28,FACTORY_B,124.64,48.77,7.23,80.60
10650,2026-02-08 09:29,FACTORY_B,,,,
10651,2026-02-08 09:30,FACTORY_B,,,,
10652,2026-02-08 09:31,FACTORY_B,121.87,45.62,7.26,79.65
10653,2026-02-08 09:32,FACTORY_B,,,,
10654,2026-02-08 09:33,FACTORY_B,,,,
10655,2026-02-08 09:34,FACTORY_B,118.18,43.88,7.24,71.40
10656,2026-02-08 09:35,FACTORY_B,,,,
10657,2026-02-08 09:36,FACTORY_B,,,,
10658,2026-02-08 09:37,FACTORY_B,120.24,46.96,7.21,85.33
10659,2026-02-08 09:38,FACTORY_B,,,,
10660,2026-02-08 09:39,FACTORY_B,,,,
10661,2026-02-08 09:40,FACTORY_B,120.95,47.15,7.17,72.75
10662,2026-02-08 09:41,FACTORY_B,,,,
10663,2026-02-08 09:42,FACTORY_B,,,,
10664,2026-02-08 09:43,FACTORY_B,122.28,45.29,7.21,82.81
10665,2026-02-08 09:44,FACTORY_B,,,,
10666,2026-02-08 09:45,FACTORY_B,,,,
10667,2026-02-08 09:46,FACTORY_B,122.51,45.49,7.25,77.14
10668,2026-02-08 09:47,FACTORY_B,,,,
10669,2026-02-08 09:48,FACTORY_B,,,,
10670,2026-02-08 09:49,FACTORY_B,113.74,44.57,7.18,73.39
10671,2026-02-08 09:50,FACTORY_B,,,,
10672,2026-02-08 09:51,FACTORY_B,,,,
10673,2026-02-08 09:52,FACTORY_B,121.21,44.07,7.15,76.40
10674,2026-02-08 09:53,FACTORY_B,,,,
10675,2026-02-08 09:54,FACTORY_B,,,,
10676,2026-02-08 09:55,FACTORY_B,121.81,46.62,7.21,74.21
10677,2026-02-08 09:56,FACTORY_B,,,,
10678,2026-02-08 09:57,FACTORY_B,,,,
10679,2026-02-08 09:58,FACTORY_B,116.00,44.05,7.12,75.22
10680,2026-02-08 09:59,FACTORY_B,,,,
10681,2026-02-08 10:00,FACTORY_B,,,,
10682,2026-02-08 10:01,FACTORY_B,124.57,42.32,7.24,79.69
10683,2026-02-08 10:02,FACTORY_B,,,,
10684,2026-02-08 10:03,FACTORY_B,,,,
10685,2026-02-08 10:04,FACTORY_B,116.43,46.27,7.30,72.50
10686,2026-02-08 10:05,FACTORY_B,,,,
10687,2026-02-08 10:06,FACTORY_B,,,,
10688,2026-02-08 10:07,FACTORY_B,123.76,46.24,7.21,76.80
10689,2026-02-08 10:08,FACTORY_B,,,,
10690,2026-02-08 10:09,FACTORY_B,,,,
10691,2026-02-08 10:10,FACTORY_B,119.71,42.36,7.28,71.86
10692,2026-02-08 10:11,FACTORY_B,,,,
10693,2026-02-08 10:12,FACTORY_B,,,,
10694,2026-02-08 10:13,FACTORY_B,121.42,46.60,7.17,84.69
10695,2026-02-08 10:14,FACTORY_B,,,,
10696,2026-02-08 10:15,FACTORY_B,,,,
10697,2026-02-08 10:16,FACTORY_B,117.54,44.94,7.21,75.45
10698,2026-02-08 10:17,FACTORY_B,,,,
10699,2026-02-08 10:18,FACTORY_B,,,,
10700,2026-02-08 10:19,FACTORY_B,120.30,43.65,7.20,79.15
10701,2026-02-08 10:20,FACTORY_B,,,,
10702,2026-02-08 10:21,FACTORY_B,,,,
10703,2026-02-08 10:22,FACTORY_B,122.44,43.71,7.25,81.97
10704,2026-02-08 10:23,FACTORY_B,,,,
10705,2026-02-08 10:24,FACTORY_B,,,,
10706,2026-02-08 10:25,FACTORY_B,126.94,45.39,7.29,77.31
10707,2026-02-08 10:26,FACTORY_B,,,,
10708,2026-02-08 10:27,FACTORY_B,,,,
10709,2026-02-08 10:28,FACTORY_B,118.75,45.91,7.26,76.93
10710,2026-02-08 10:29,FACTORY_B,,,,
10711,2026-02-08 10:30,FACTORY_B,,,,
10712,2026-02-08 10:31,FACTORY_B,114.23,44.33,7.25,80.19
10713,2026-02-08 10:32,FACTORY_B,,,,
10714,2026-02-08 10:33,FACTORY_B,,,,
10715,2026-02-08 10:34,FACTORY_B,125.08,44.33,7.15,82.66
10716,2026-02-08 10:35,FACTORY_B,,,,
10717,2026-02-08 10:36,FACTORY_B,,,,
10718,2026-02-08 10:37,FACTORY_B,115.28,45.79,7.33,77.65
10719,2026-02-08 10:38,FACTORY_B,,,,
10720,2026-02-08 10:39,FACTORY_B,,,,
10721,2026-02-08 10:40,FACTORY_B,117.50,45.42,7.22,82.64
10722,2026-02-08 10:41,FACTORY_B,,,,
10723,2026-02-08 10:42,FACTORY_B,,,,
10724,2026-02-08 10:43,FACTORY_B,119.94,45.24,7.12,75.29
10725,2026-02-08 10:44,FACTORY_B,,,,
10726,2026-02-08 10:45,FACTORY_B,,,,
10727,2026-02-08 10:46,FACTORY_B,117.70,44.87,7.20,83.05
10728,2026-02-08 10:47,FACTORY_B,,,,
10729,2026-02-08 10:48,FACTORY_B,,,,
10730,2026-02-08 10:49,FACTORY_B,123.16,45.37,7.08,93.93
10731,2026-02-08 10:50,FACTORY_B,,,,
10732,2026-02-08 10:51,FACTORY_B,,,,
10733,2026-02-08 10:52,FACTORY_B,122.43,46.26,7.24,75.99
10734,2026-02-08 10:53,FACTORY_B,,,,
10735,2026-02-08 10:54,FACTORY_B,,,,
10736,2026-02-08 10:55,FACTORY_B,119.35,42.73,7.27,83.29
10737,2026-02-08 10:56,FACTORY_B,,,,
10738,2026-02-08 10:57,FACTORY_B,,,,
10739,2026-02-08 10:58,FACTORY_B,115.84,46.69,7.23,77.91
10740,2026-02-08 10:59,FACTORY_B,,,,
10741,2026-02-08 11:00,FACTORY_B,,,,
10742,2026-02-08 11:01,FACTORY_B,118.90,43.75,7.17,81.36
10743,2026-02-08 11:02,FACTORY_B,,,,
10744,2026-02-08 11:03,FACTORY_B,,,,
10745,2026-02-08 11:04,FACTORY_B,123.66,46.05,7.17,71.65
10746,2026-02-08 11:05,FACTORY_B,,,,
10747,2026-02-08 11:06,FACTORY_B,,,,
10748,2026-02-08 11:07,FACTORY_B,121.35,44.86,7.19,77.72
10749,2026-02-08 11:08,FACTORY_B,,,,
10750,2026-02-08 11:09,FACTORY_B,,,,
10751,2026-02-08 11:10,FACTORY_B,120.18,44.89,7.19,75.78
10752,2026-02-08 11:11,FACTORY_B,,,,
10753,2026-02-08 11:12,FACTORY_B,,,,
10754,2026-02-08 11:13,FACTORY_B,126.62,43.86,7.15,82.55
10755,2026-02-08 11:14,FACTORY_B,,,,
10756,2026-02-08 11:15,FACTORY_B,,,,
10757,2026-02-08 11:16,FACTORY_B,115.21,45.55,7.24,80.70
10758,2026-02-08 11:17,FACTORY_B,,,,
10759,2026-02-08 11:18,FACTORY_B,,,,
10760,2026-02-08 11:19,FACTORY_B,117.89,44.22,7.18,78.74
10761,2026-02-08 11:20,FACTORY_B,,,,
10762,2026-02-08 11:21,FACTORY_B,,,,
10763,2026-02-08 11:22,FACTORY_B,119.67,47.46,7.23,79.56
10764,2026-02-08 11:23,FACTORY_B,,,,
10765,2026-02-08 11:24,FACTORY_B,,,,
10766,2026-02-08 11:25,FACTORY_B,117.23,46.39,7.18,85.95
10767,2026-02-08 11:26,FACTORY_B,,,,
10768,2026-02-08 11:27,FACTORY_B,,,,
10769,2026-02-08 11:28,FACTORY_B,120.24,42.37,7.19,88.62
10770,2026-02-08 11:29,FACTORY_B,,,,
10771,2026-02-08 11:30,FACTORY_B,,,,
10772,2026-02-08 11:31,FACTORY_B,117.73,46.36,7.25,81.40
10773,2026-02-08 11:32,FACTORY_B,,,,
10774,2026-02-08 11:33,FACTORY_B,,,,
10775,2026-02-08 11:34,FACTORY_B,116.25,44.46,7.17,85.68
10776,2026-02-08 11:35,FACTORY_B,,,,
10777,2026-02-08 11:36,FACTORY_B,,,,
10778,2026-02-08 11:37,FACTORY_B,118.41,47.07,7.14,79.24
10779,2026-02-08 11:38,FACTORY_B,,,,
10780,2026-02-08 11:39,FACTORY_B,,,,
10781,2026-02-08 11:40,FACTORY_B,118.83,43.70,7.26,80.19
10782,2026-02-08 11:41,FACTORY_B,,,,
10783,2026-02-08 11:42,FACTORY_B,,,,
10784,2026-02-08 11:43,FACTORY_B,117.66,41.54,7.27,70.30
10785,2026-02-08 11:44,FACTORY_B,,,,
10786,2026-02-08 11:45,FACTORY_B,,,,
10787,2026-02-08 11:46,FACTORY_B,121.53,47.40,7.19,76.31
10788,2026-02-08 11:47,FACTORY_B,,,,
10789,2026-02-08 11:48,FACTORY_B,,,,
10790,2026-02-08 11:49,FACTORY_B,114.21,44.26,7.23,83.87
10791,2026-02-08 11:50,FACTORY_B,,,,
10792,2026-02-08 11:51,FACTORY_B,,,,
10793,2026-02-08 11:52,FACTORY_B,121.90,45.92,7.25,75.64
10794,2026-02-08 11:53,FACTORY_B,,,,
10795,2026-02-08 11:54,FACTORY_B,,,,
10796,2026-02-08 11:55,FACTORY_B,119.22,44.21,7.18,81.11
10797,2026-02-08 11:56,FACTORY_B,,,,
10798,2026-02-08 11:57,FACTORY_B,,,,
10799,2026-02-08 11:58,FACTORY_B,124.98,44.63,7.25,81.34
10800,2026-02-08 11:59,FACTORY_B,,,,
10801,2026-02-08 12:00,FACTORY_B,,,,
10802,2026-02-08 12:01,FACTORY_B,119.31,45.15,7.19,84.45
10803,2026-02-08 12:02,FACTORY_B,,,,
10804,2026-02-08 12:03,FACTORY_B,,,,
10805,2026-02-08 12:04,FACTORY_B,125.23,45.03,7.12,85.06
10806,2026-02-08 12:05,FACTORY_B,,,,
10807,2026-02-08 12:06,FACTORY_B,,,,
10808,2026-02-08 12:07,FACTORY_B,117.16,46.12,7.19,80.32
10809,2026-02-08 12:08,FACTORY_B,,,,
10810,2026-02-08 12:09,FACTORY_B,,,,
10811,2026-02-08 12:10,FACTORY_B,124.51,44.81,7.24,82.31
10812,2026-02-08 12:11,FACTORY_B,,,,
10813,2026-02-08 12:12,FACTORY_B,,,,
10814,2026-02-08 12:13,FACTORY_B,119.12,46.70,7.23,79.04
10815,2026-02-08 12:14,FACTORY_B,,,,
10816,2026-02-08 12:15,FACTORY_B,,,,
10817,2026-02-08 12:16,FACTORY_B,120.41,47.31,7.22,80.53
10818,2026-02-08 12:17,FACTORY_B,,,,
10819,2026-02-08 12:18,FACTORY_B,,,,
10820,2026-02-08 12:19,FACTORY_B,117.26,47.22,7.17,84.39
10821,2026-02-08 12:20,FACTORY_B,,,,
10822,2026-02-08 12:21,FACTORY_B,,,,
10823,2026-02-08 12:22,FACTORY_B,118.60,47.68,7.25,78.70
10824,2026-02-08 12:23,FACTORY_B,,,,
10825,2026-02-08 12:24,FACTORY_B,,,,
10826,2026-02-08 12:25,FACTORY_B,127.15,46.10,7.15,85.67
10827,2026-02-08 12:26,FACTORY_B,,,,
10828,2026-02-08 12:27,FACTORY_B,,,,
10829,2026-02-08 12:28,FACTORY_B,122.39,44.94,7.13,83.22
10830,2026-02-08 12:29,FACTORY_B,,,,
10831,2026-02-08 12:30,FACTORY_B,,,,
10832,2026-02-08 12:31,FACTORY_B,119.11,45.47,7.28,78.56
10833,2026-02-08 12:32,FACTORY_B,,,,
10834,2026-02-08 12:33,FACTORY_B,,,,
10835,2026-02-08 12:34,FACTORY_B,119.13,44.61,7.18,81.49
10836,2026-02-08 12:35,FACTORY_B,,,,
10837,2026-02-08 12:36,FACTORY_B,,,,
10838,2026-02-08 12:37,FACTORY_B,119.71,46.95,7.21,83.76
10839,2026-02-08 12:38,FACTORY_B,,,,
10840,2026-02-08 12:39,FACTORY_B,,,,
10841,2026-02-08 12:40,FACTORY_B,116.04,46.92,7.13,74.21
10842,2026-02-08 12:41,FACTORY_B,,,,
10843,2026-02-08 12:42,FACTORY_B,,,,
10844,2026-02-08 12:43,FACTORY_B,125.77,44.86,7.15,76.72
10845,2026-02-08 12:44,FACTORY_B,,,,
10846,2026-02-08 12:45,FACTORY_B,,,,
10847,2026-02-08 12:46,FACTORY_B,114.80,42.23,7.17,74.81
10848,2026-02-08 12:47,FACTORY_B,,,,
10849,2026-02-08 12:48,FACTORY_B,,,,
10850,2026-02-08 12:49,FACTORY_B,119.08,42.59,7.23,80.18
10851,2026-02-08 12:50,FACTORY_B,,,,
10852,2026-02-08 12:51,FACTORY_B,,,,
10853,2026-02-08 12:52,FACTORY_B,122.79,44.01,7.23,71.55
10854,2026-02-08 12:53,FACTORY_B,,,,
10855,2026-02-08 12:54,FACTORY_B,,,,
10856,2026-02-08 12:55,FACTORY_B,123.82,46.31,7.08,76.53
10857,2026-02-08 12:56,FACTORY_B,,,,
10858,2026-02-08 12:57,FACTORY_B,,,,
10859,2026-02-08 12:58,FACTORY_B,122.57,45.35,7.29,80.49
10860,2026-02-08 12:59,FACTORY_B,,,,
10861,2026-02-08 13:00,FACTORY_B,,,,
10862,2026-02-08 13:01,FACTORY_B,115.67,44.69,7.22,82.14
10863,2026-02-08 13:02,FACTORY_B,,,,
10864,2026-02-08 13:03,FACTORY_B,,,,
10865,2026-02-08 13:04,FACTORY_B,127.47,47.24,7.25,78.13
10866,2026-02-08 13:05,FACTORY_B,,,,
10867,2026-02-08 13:06,FACTORY_B,,,,
10868,2026-02-08 13:07,FACTORY_B,123.79,45.74,7.20,88.86
10869,2026-02-08 13:08,FACTORY_B,,,,
