s_no,time,factory_id,cod,bod,ph,tss
9444,2026-02-07 13:23,FACTORY_D,,,,
9445,2026-02-07 13:24,FACTORY_D,117.44,46.41,7.16,86.34
9446,2026-02-07 13:25,FACTORY_D,,,,
9447,2026-02-07 13:26,FACTORY_D,,,,
9448,2026-02-07 13:27,FACTORY_D,120.46,45.66,7.27,82.52
9449,2026-02-07 13:28,FACTORY_D,,,,
9450,2026-02-07 13:29,FACTORY_D,,,,
9451,2026-02-07 13:30,FACTORY_D,117.76,43.94,7.10,74.24
9452,2026-02-07 13:31,FACTORY_D,,,,
9453,2026-02-07 13:32,FACTORY_D,,,,
9454,2026-02-07 13:33,FACTORY_D,120.10,45.55,7.31,80.25
9455,2026-02-07 13:34,FACTORY_D,,,,
9456,2026-02-07 13:35,FACTORY_D,,,,
9457,2026-02-07 13:36,FACTORY_D,120.36,42.37,7.24,80.21
9458,2026-02-07 13:37,FACTORY_D,,,,
9459,2026-02-07 13:38,FACTORY_D,,,,
9460,2026-02-07 13:39,FACTORY_D,119.64,45.20,7.24,81.91
9461,2026-02-07 13:40,FACTORY_D,,,,
9462,2026-02-07 13:41,FACTORY_D,,,,
9463,2026-02-07 13:42,FACTORY_D,123.09,44.26,7.22,76.53
9464,2026-02-07 13:43,FACTORY_D,,,,
9465,2026-02-07 13:44,FACTORY_D,,,,
9466,2026-02-07 13:45,FACTORY_D,115.85,46.25,7.16,78.44
9467,2026-02-07 13:46,FACTORY_D,,,,
9468,2026-02-07 13:47,FACTORY_D,,,,
9469,2026-02-07 13:48,FACTORY_D,119.57,46.19,7.20,74.98
9470,2026-02-07 13:49,FACTORY_D,,,,
9471,2026-02-07 13:50,FACTORY_D,,,,
9472,2026-02-07 13:51,FACTORY_D,116.63,44.32,7.20,76.63
9473,2026-02-07 13:52,FACTORY_D,,,,
9474,2026-02-07 13:53,FACTORY_D,,,,
9475,2026-02-07 13:54,FACTORY_D,120.63,46.86,7.19,86.78
9476,2026-02-07 13:55,FACTORY_D,,,,
9477,2026-02-07 13:56,FACTORY_D,,,,
9478,2026-02-07 13:57,FACTORY_D,113.79,44.76,7.23,80.88
9479,2026-02-07 13:58,FACTORY_D,,,,
9480,2026-02-07 13:59,FACTORY_D,,,,
9481,2026-02-07 14:00,FACTORY_D,118.96,49.04,7.30,86.35
9482,2026-02-07 14:01,FACTORY_D,,,,
9483,2026-02-07 14:02,FACTORY_D,,,,
9484,2026-02-07 14:03,FACTORY_D,120.65,46.55,7.13,76.91
9485,2026-02-07 14:04,FACTORY_D,,,,
9486,2026-02-07 14:05,FACTORY_D,,,,
9487,2026-02-07 14:06,FACTORY_D,125.66,43.66,7.20,82.90
9488,2026-02-07 14:07,FACTORY_D,,,,
9489,2026-02-07 14:08,FACTORY_D,,,,
9490,2026-02-07 14:09,FACTORY_D,121.56,44.25,7.18,84.43
9491,2026-02-07 14:10,FACTORY_D,,,,
9492,2026-02-07 14:11,FACTORY_D,,,,
9493,2026-02-07 14:12,FACTORY_D,120.37,46.52,7.19,79.99
9494,2026-02-07 14:13,FACTORY_D,,,,
9495,2026-02-07 14:14,FACTORY_D,,,,
9496,2026-02-07 14:15,FACTORY_D,126.37,44.71,7.20,85.53
9497,2026-02-07 14:16,FACTORY_D,,,,
9498,2026-02-07 14:17,FACTORY_D,,,,
9499,2026-02-07 14:18,FACTORY_D,115.60,44.52,7.16,76.13
9500,2026-02-07 14:19,FACTORY_D,,,,
9501,2026-02-07 14:20,FACTORY_D,,,,
9502,2026-02-07 14:21,FACTORY_D,119.72,45.97,7.32,85.33
9503,2026-02-07 14:22,FACTORY_D,,,,
9504,2026-02-07 14:23,FACTORY_D,,,,
9505,2026-02-07 14:24,FACTORY_D,116.35,45.98,7.24,77.51
9506,2026-02-07 14:25,FACTORY_D,,,,
9507,2026-02-07 14:26,FACTORY_D,,,,
9508,2026-02-07 14:27,FACTORY_D,122.63,44.55,7.22,88.98
9509,2026-02-07 14:28,FACTORY_D,,,,
9510,2026-02-07 14:29,FACTORY_D,,,,
9511,2026-02-07 14:30,FACTORY_D,122.01,46.08,7.16,81.00
9512,2026-02-07 14:31,FACTORY_D,,,,
9513,2026-02-07 14:32,FACTORY_D,,,,
9514,2026-02-07 14:33,FACTORY_D,120.05,46.90,7.26,79.14
9515,2026-02-07 14:34,FACTORY_D,,,,
9516,2026-02-07 14:35,FACTORY_D,,,,
9517,2026-02-07 14:36,FACTORY_D,124.67,43.23,7.25,73.54
9518,2026-02-07 14:37,FACTORY_D,,,,
9519,2026-02-07 14:38,FACTORY_D,,,,
9520,2026-02-07 14:39,FACTORY_D,,,,
9521,2026-02-07 14:40,FACTORY_D,,,,
9522,2026-02-07 14:41,FACTORY_D,,,,
9523,2026-02-07 14:42,FACTORY_D,,,,
9524,2026-02-07 14:43,FACTORY_D,123.81,44.29,7.16,65.85
9525,2026-02-07 14:44,FACTORY_D,,,,
9526,2026-02-07 14:45,FACTORY_D,,,,
9527,2026-02-07 14:46,FACTORY_D,124.06,48.54,7.19,78.73
9528,2026-02-07 14:47,FACTORY_D,,,,
9529,2026-02-07 14:48,FACTORY_D,,,,
9530,2026-02-07 14:49,FACTORY_D,123.74,47.53,7.24,75.59
9531,2026-02-07 14:50,FACTORY_D,,,,
9532,2026-02-07 14:51,FACTORY_D,,,,
9533,2026-02-07 14:52,FACTORY_D,123.90,44.91,7.15,75.93
9534,2026-02-07 14:53,FACTORY_D,,,,
9535,2026-02-07 14:54,FACTORY_D,,,,
9536,2026-02-07 14:55,FACTORY_D,120.75,44.32,7.23,83.60
9537,2026-02-07 14:56,FACTORY_D,,,,
9538,2026-02-07 14:57,FACTORY_D,,,,
9539,2026-02-07 14:58,FACTORY_D,125.97,41.21,7.24,71.85
9540,2026-02-07 14:59,FACTORY_D,,,,
9541,2026-02-07 15:00,FACTORY_D,,,,
9542,2026-02-07 15:01,FACTORY_D,123.66,43.70,7.27,81.86
9543,2026-02-07 15:02,FACTORY_D,,,,
9544,2026-02-07 15:03,FACTORY_D,,,,
9545,2026-02-07 15:04,FACTORY_D,117.45,45.36,7.24,81.86
9546,2026-02-07 15:05,FACTORY_D,,,,
9547,2026-02-07 15:06,FACTORY_D,,,,
9548,2026-02-07 15:07,FACTORY_D,123.99,44.14,7.21,76.29
9549,2026-02-07 15:08,FACTORY_D,,,,
9550,2026-02-07 15:09,FACTORY_D,,,,
9551,2026-02-07 15:10,FACTORY_D,118.04,46.56,7.11,81.09
9552,2026-02-07 15:11,FACTORY_D,,,,
9553,2026-02-07 15:12,FACTORY_D,,,,
9554,2026-02-07 15:13,FACTORY_D,123.59,46.46,7.22,70.79
9555,2026-02-07 15:14,FACTORY_D,,,,
9556,2026-02-07 15:15,FACTORY_D,,,,
9557,2026-02-07 15:16,FACTORY_D,120.51,45.71,7.18,83.62
9558,2026-02-07 15:17,FACTORY_D,,,,
9559,2026-02-07 15:18,FACTORY_D,,,,
9560,2026-02-07 15:19,FACTORY_D,120.98,43.75,7.20,76.18
9561,2026-02-07 15:20,FACTORY_D,,,,
9562,2026-02-07 15:21,FACTORY_D,,,,
9563,2026-02-07 15:22,FACTORY_D,124.46,42.86,7.17,79.80
9564,2026-02-07 15:23,FACTORY_D,,,,
9565,2026-02-07 15:24,FACTORY_D,,,,
9566,2026-02-07 15:25,FACTORY_D,113.24,47.51,7.20,80.23
9567,2026-02-07 15:26,FACTORY_D,,,,
9568,2026-02-07 15:27,FACTORY_D,,,,
9569,2026-02-07 15:28,FACTORY_D,119.83,45.21,7.28,78.08
9570,2026-02-07 15:29,FACTORY_D,,,,
9571,2026-02-07 15:30,FACTORY_D,,,,
9572,2026-02-07 15:31,FACTORY_D,116.23,44.75,7.14,78.90
9573,2026-02-07 15:32,FACTORY_D,,,,
9574,2026-02-07 15:33,FACTORY_D,,,,
9575,2026-02-07 15:34,FACTORY_D,116.35,43.58,7.19,78.59
9576,2026-02-07 15:35,FACTORY_D,,,,
9577,2026-02-07 15:36,FACTORY_D,,,,
9578,2026-02-07 15:37,FACTORY_D,122.13,44.83,7.17,80.17
9579,2026-02-07 15:38,FACTORY_D,,,,
9580,2026-02-07 15:39,FACTORY_D,,,,
9581,2026-02-07 15:40,FACTORY_D,116.75,45.93,7.22,79.77
9582,2026-02-07 15:41,FACTORY_D,,,,
9583,2026-02-07 15:42,FACTORY_D,,,,
9584,2026-02-07 15:43,FACTORY_D,118.46,45.74,7.28,80.74
9585,2026-02-07 15:44,FACTORY_D,,,,
9586,2026-02-07 15:45,FACTORY_D,,,,
9587,2026-02-07 15:46,FACTORY_D,119.29,43.15,7.14,88.33
9588,2026-02-07 15:47,FACTORY_D,,,,
9589,2026-02-07 15:48,FACTORY_D,,,,
9590,2026-02-07 15:49,FACTORY_D,122.22,47.01,7.21,72.20
9591,2026-02-07 15:50,FACTORY_D,,,,
9592,2026-02-07 15:51,FACTORY_D,,,,
9593,2026-02-07 15:52,FACTORY_D,122.51,45.47,7.16,75.21
9594,2026-02-07 15:53,FACTORY_D,,,,
9595,2026-02-07 15:54,FACTORY_D,,,,
9596,2026-02-07 15:55,FACTORY_D,121.12,46.22,7.19,74.04
9597,2026-02-07 15:56,FACTORY_D,,,,
9598,2026-02-07 15:57,FACTORY_D,,,,
9599,2026-02-07 15:58,FACTORY_D,118.41,43.69,7.19,86.87
9600,2026-02-07 15:59,FACTORY_D,,,,
9601,2026-02-07 16:00,FACTORY_D,,,,
9602,2026-02-07 16:01,FACTORY_D,121.04,46.35,7.21,69.46
9603,2026-02-07 16:02,FACTORY_D,,,,
9604,2026-02-07 16:03,FACTORY_D,,,,
9605,2026-02-07 16:04,FACTORY_D,120.28,45.90,7.21,75.41
9606,2026-02-07 16:05,FACTORY_D,,,,
9607,2026-02-07 16:06,FACTORY_D,,,,
9608,2026-02-07 16:07,FACTORY_D,114.94,45.22,7.21,78.53
9609,2026-02-07 16:08,FACTORY_D,,,,
9610,2026-02-07 16:09,FACTORY_D,,,,
9611,2026-02-07 16:10,FACTORY_D,119.14,43.67,7.20,79.40
9612,2026-02-07 16:11,FACTORY_D,,,,
9613,2026-02-07 16:12,FACTORY_D,,,,
9614,2026-02-07 16:13,FACTORY_D,117.57,44.00,7.20,70.53
9615,2026-02-07 16:14,FACTORY_D,,,,
9616,2026-02-07 16:15,FACTORY_D,,,,
9617,2026-02-07 16:16,FACTORY_D,120.95,44.02,7.17,82.36
9618,2026-02-07 16:17,FACTORY_D,,,,
9619,2026-02-07 16:18,FACTORY_D,,,,
9620,2026-02-07 16:19,FACTORY_D,124.34,42.99,7.27,81.03
9621,2026-02-07 16:20,FACTORY_D,,,,
9622,2026-02-07 16:21,FACTORY_D,,,,
9623,2026-02-07 16:22,FACTORY_D,115.07,42.48,7.17,75.26
9624,2026-02-07 16:23,FACTORY_D,,,,
9625,2026-02-07 16:24,FACTORY_D,,,,
9626,2026-02-07 16:25,FACTORY_D,120.68,43.44,7.18,69.02
9627,2026-02-07 16:26,FACTORY_D,,,,
9628,2026-02-07 16:27,FACTORY_D,,,,
9629,2026-02-07 16:28,FACTORY_D,120.54,46.29,7.10,77.76
9630,2026-02-07 16:29,FACTORY_D,,,,
9631,2026-02-07 16:30,FACTORY_D,,,,
9632,2026-02-07 16:31,FACTORY_D,122.05,43.30,7.12,79.34
9633,2026-02-07 16:32,FACTORY_D,,,,
9634,2026-02-07 16:33,FACTORY_D,,,,
9635,2026-02-07 16:34,FACTORY_D,121.30,42.82,7.28,83.35
9636,2026-02-07 16:35,FACTORY_D,,,,
9637,2026-02-07 16:36,FACTORY_D,,,,
9638,2026-02-07 16:37,FACTORY_D,122.07,46.63,7.27,85.60
9639,2026-02-07 16:38,FACTORY_D,,,,
9640,2026-02-07 16:39,FACTORY_D,,,,
9641,2026-02-07 16:40,FACTORY_D,118.85,45.75,7.14,77.28
9642,2026-02-07 16:41,FACTORY_D,,,,
9643,2026-02-07 16:42,FACTORY_D,,,,
9644,2026-02-07 16:43,FACTORY_D,121.25,46.27,7.26,89.00
9645,2026-02-07 16:44,FACTORY_D,,,,
9646,2026-02-07 16:45,FACTORY_D,,,,
9647,2026-02-07 16:46,FACTORY_D,117.21,46.45,7.23,77.75
9648,2026-02-07 16:47,FACTORY_D,,,,
9649,2026-02-07 16:48,FACTORY_D,,,,
9650,2026-02-07 16:49,FACTORY_D,115.95,44.05,7.14,83.80
9651,2026-02-07 16:50,FACTORY_D,,,,
9652,2026-02-07 16:51,FACTORY_D,,,,
9653,2026-02-07 16:52,FACTORY_D,120.60,44.77,7.17,81.14
9654,2026-02-07 16:53,FACTORY_D,,,,
9655,2026-02-07 16:54,FACTORY_D,,,,
9656,2026-02-07 16:55,FACTORY_D,116.56,43.31,7.20,80.90
9657,2026-02-07 16:56,FACTORY_D,,,,
9658,2026-02-07 16:57,FACTORY_D,,,,
9659,2026-02-07 16:58,FACTORY_D,125.68,45.79,7.15,81.00
9660,2026-02-07 16:59,FACTORY_D,,,,
9661,2026-02-07 17:00,FACTORY_D,,,,
9662,2026-02-07 17:01,FACTORY_D,120.07,43.76,7.18,83.37
9663,2026-02-07 17:02,FACTORY_D,,,,
9664,2026-02-07 17:03,FACTORY_D,,,,
9665,2026-02-07 17:04,FACTORY_D,122.06,44.70,7.26,71.12
9666,2026-02-07 17:05,FACTORY_D,,,,
9667,2026-02-07 17:06,FACTORY_D,,,,
9668,2026-02-07 17:07,FACTORY_D,120.80,46.32,7.17,84.90
9669,2026-02-07 17:08,FACTORY_D,,,,
9670,2026-02-07 17:09,FACTORY_D,,,,
9671,2026-02-07 17:10,FACTORY_D,117.91,45.72,7.16,73.22
9672,2026-02-07 17:11,FACTORY_D,,,,
9673,2026-02-07 17:12,FACTORY_D,,,,
9674,2026-02-07 17:13,FACTORY_D,120.12,45.47,7.18,81.17
9675,2026-02-07 17:14,FACTORY_D,,,,
9676,2026-02-07 17:15,FACTORY_D,,,,
9677,2026-02-07 17:16,FACTORY_D,121.42,43.34,7.17,82.20
9678,2026-02-07 17:17,FACTORY_D,,,,
9679,2026-02-07 17:18,FACTORY_D,,,,
9680,2026-02-07 17:19,FACTORY_D,120.26,41.46,7.19,74.99
9681,2026-02-07 17:20,FACTORY_D,,,,
9682,2026-02-07 17:21,FACTORY_D,,,,
9683,2026-02-07 17:22,FACTORY_D,,,,
9684,2026-02-07 17:23,FACTORY_D,,,,
9685,2026-02-07 17:24,FACTORY_D,,,,
9686,2026-02-07 17:25,FACTORY_D,117.43,43.32,7.17,80.35
9687,2026-02-07 17:26,FACTORY_D,,,,
9688,2026-02-07 17:27,FACTORY_D,,,,
9689,2026-02-07 17:28,FACTORY_D,114.65,43.37,7.25,78.66
9690,2026-02-07 17:29,FACTORY_D,,,,
9691,2026-02-07 17:30,FACTORY_D,,,,
9692,2026-02-07 17:31,FACTORY_D,119.96,43.17,7.22,82.07
9693,2026-02-07 17:32,FACTORY_D,,,,
9694,2026-02-07 17:33,FACTORY_D,,,,
9695,2026-02-07 17:34,FACTORY_D,118.35,46.97,7.21,84.38
9696,2026-02-07 17:35,FACTORY_D,,,,
9697,2026-02-07 17:36,FACTORY_D,,,,
9698,2026-02-07 17:37,FACTORY_D,121.22,45.80,7.23,74.20
9699,2026-02-07 17:38,FACTORY_D,,,,
9700,2026-02-07 17:39,FACTORY_D,,,,
9701,2026-02-07 17:40,FACTORY_D,126.21,45.55,7.26,81.81
9702,2026-02-07 17:41,FACTORY_D,,,,
9703,2026-02-07 17:42,FACTORY_D,,,,
9704,2026-02-07 17:43,FACTORY_D,121.21,45.81,7.26,95.45
9705,2026-02-07 17:44,FACTORY_D,,,,
9706,2026-02-07 17:45,FACTORY_D,,,,
9707,2026-02-07 17:46,FACTORY_D,116.41,44.51,7.24,87.23
9708,2026-02-07 17:47,FACTORY_D,,,,
9709,2026-02-07 17:48,FACTORY_D,,,,
9710,2026-02-07 17:49,FACTORY_D,112.81,43.65,7.26,77.98
9711,2026-02-07 17:50,FACTORY_D,,,,
9712,2026-02-07 17:51,FACTORY_D,,,,
9713,2026-02-07 17:52,FACTORY_D,120.90,43.49,7.13,83.43
9714,2026-02-07 17:53,FACTORY_D,,,,
9715,2026-02-07 17:54,FACTORY_D,,,,
9716,2026-02-07 17:55,FACTORY_D,125.44,43.83,7.28,84.80
9717,2026-02-07 17:56,FACTORY_D,,,,
9718,2026-02-07 17:57,FACTORY_D,,,,
9719,2026-02-07 17:58,FACTORY_D,125.65,44.78,7.20,73.36
9720,2026-02-07 17:59,FACTORY_D,,,,
9721,2026-02-07 18:00,FACTORY_D,,,,
9722,2026-02-07 18:01,FACTORY_D,120.79,45.20,7.21,76.87
9723,2026-02-07 18:02,FACTORY_D,,,,
9724,2026-02-07 18:03,FACTORY_D,,,,
9725,2026-02-07 18:04,FACTORY_D,120.28,48.60,7.27,80.14
9726,2026-02-07 18:05,FACTORY_D,,,,
9727,2026-02-07 18:06,FACTORY_D,,,,
9728,2026-02-07 18:07,FACTORY_D,115.94,45.91,7.18,72.27
9729,2026-02-07 18:08,FACTORY_D,,,,
9730,2026-02-07 18:09,FACTORY_D,,,,
9731,2026-02-07 18:10,FACTORY_D,123.87,47.05,7.28,85.15
9732,2026-02-07 18:11,FACTORY_D,,,,
9733,2026-02-07 18:12,FACTORY_D,,,,
9734,2026-02-07 18:13,FACTORY_D,119.55,43.81,7.23,70.42
9735,2026-02-07 18:14,FACTORY_D,,,,
9736,2026-02-07 18:15,FACTORY_D,,,,
9737,2026-02-07 18:16,FACTORY_D,114.31,45.47,7.30,79.03
9738,2026-02-07 18:17,FACTORY_D,,,,
9739,2026-02-07 18:18,FACTORY_D,,,,
9740,2026-02-07 18:19,FACTORY_D,,,,
9741,2026-02-07 18:20,FACTORY_D,,,,
9742,2026-02-07 18:21,FACTORY_D,,,,
9743,2026-02-07 18:22,FACTORY_D,115.33,44.89,7.23,84.30
9744,2026-02-07 18:23,FACTORY_D,,,,
9745,2026-02-07 18:24,FACTORY_D,,,,
9746,2026-02-07 18:25,FACTORY_D,116.17,44.74,7.17,83.33
9747,2026-02-07 18:26,FACTORY_D,,,,
9748,2026-02-07 18:27,FACTORY_D,,,,
9749,2026-02-07 18:28,FACTORY_D,,,,
9750,2026-02-07 18:29,FACTORY_D,,,,
9751,2026-02-07 18:30,FACTORY_D,,,,
9752,2026-02-07 18:31,FACTORY_D,,,,
9753,2026-02-07 18:32,FACTORY_D,,,,
9754,2026-02-07 18:33,FACTORY_D,,,,
9755,2026-02-07 18:34,FACTORY_D,113.50,46.50,7.26,85.56
9756,2026-02-07 18:35,FACTORY_D,,,,
9757,2026-02-07 18:36,FACTORY_D,,,,
9758,2026-02-07 18:37,FACTORY_D,,,,
9759,2026-02-07 18:38,FACTORY_D,,,,
9760,2026-02-07 18:39,FACTORY_D,,,,
9761,2026-02-07 18:40,FACTORY_D,,,,
9762,2026-02-07 18:41,FACTORY_D,,,,
9763,2026-02-07 18:42,FACTORY_D,,,,
9764,2026-02-07 18:43,FACTORY_D,,,,
9765,2026-02-07 18:44,FACTORY_D,,,,
9766,2026-02-07 18:45,FACTORY_D,,,,
9767,2026-02-07 18:46,FACTORY_D,117.58,45.13,7.23,84.16
9768,2026-02-07 18:47,FACTORY_D,,,,
9769,2026-02-07 18:48,FACTORY_D,,,,
9770,2026-02-07 18:49,FACTORY_D,117.46,43.91,7.26,79.23
9771,2026-02-07 18:50,FACTORY_D,,,,
9772,2026-02-07 18:51,FACTORY_D,,,,
9773,2026-02-07 18:52,FACTORY_D,,,,
9774,2026-02-07 18:53,FACTORY_D,,,,
9775,2026-02-07 18:54,FACTORY_D,,,,
9776,2026-02-07 18:55,FACTORY_D,117.72,46.28,7.27,82.48
9777,2026-02-07 18:56,FACTORY_D,,,,
9778,2026-02-07 18:57,FACTORY_D,,,,
9779,2026-02-07 18:58,FACTORY_D,,,,
9780,2026-02-07 18:59,FACTORY_D,,,,
9781,2026-02-07 19:00,FACTORY_D,,,,
9782,2026-02-07 19:01,FACTORY_D,,,,
9783,2026-02-07 19:02,FACTORY_D,,,,
9784,2026-02-07 19:03,FACTORY_D,,,,
9785,2026-02-07 19:04,FACTORY_D,121.02,45.29,7.18,86.75
9786,2026-02-07 19:05,FACTORY_D,,,,
9787,2026-02-07 19:06,FACTORY_D,,,,
9788,2026-02-07 19:07,FACTORY_D,118.37,44.80,7.19,75.69
9789,2026-02-07 19:08,FACTORY_D,,,,
9790,2026-02-07 19:09,FACTORY_D,,,,
9791,2026-02-07 19:10,FACTORY_D,118.82,43.92,7.15,83.41
9792,2026-02-07 19:11,FACTORY_D,,,,
9793,2026-02-07 19:12,FACTORY_D,,,,
9794,2026-02-07 19:13,FACTORY_D,114.31,45.47,7.20,82.95
9795,2026-02-07 19:14,FACTORY_D,,,,
9796,2026-02-07 19:15,FACTORY_D,,,,
9797,2026-02-07 19:16,FACTORY_D,123.11,43.40,7.16,80.27
9798,2026-02-07 19:17,FACTORY_D,,,,
9799,2026-02-07 19:18,FACTORY_D,,,,
9800,2026-02-07 19:19,FACTORY_D,125.87,42.94,7.18,84.30
9801,2026-02-07 19:20,FACTORY_D,,,,
9802,2026-02-07 19:21,FACTORY_D,,,,
9803,2026-02-07 19:22,FACTORY_D,,,,
9804,2026-02-07 19:23,FACTORY_D,,,,
9805,2026-02-07 19:24,FACTORY_D,,,,
9806,2026-02-07 19:25,FACTORY_D,125.20,44.44,7.23,79.07
9807,2026-02-07 19:26,FACTORY_D,,,,
9808,2026-02-07 19:27,FACTORY_D,,,,
9809,2026-02-07 19:28,FACTORY_D,118.06,45.33,7.25,82.60
9810,2026-02-07 19:29,FACTORY_D,,,,
9811,2026-02-07 19:30,FACTORY_D,,,,
9812,2026-02-07 19:31,FACTORY_D,120.62,44.99,7.13,80.90
9813,2026-02-07 19:32,FACTORY_D,,,,
9814,2026-02-07 19:33,FACTORY_D,,,,
9815,2026-02-07 19:34,FACTORY_D,119.78,46.27,7.18,75.43
9816,2026-02-07 19:35,FACTORY_D,,,,
9817,2026-02-07 19:36,FACTORY_D,,,,
9818,2026-02-07 19:37,FACTORY_D,117.99,46.61,7.24,80.78
9819,2026-02-07 19:38,FACTORY_D,,,,
9820,2026-02-07 19:39,FACTORY_D,,,,
9821,2026-02-07 19:40,FACTORY_D,119.69,45.12,7.28,86.36
9822,2026-02-07 19:41,FACTORY_D,,,,
9823,2026-02-07 19:42,FACTORY_D,,,,
9824,2026-02-07 19:43,FACTORY_D,121.25,45.34,7.23,84.31
9825,2026-02-07 19:44,FACTORY_D,,,,
9826,2026-02-07 19:45,FACTORY_D,,,,
9827,2026-02-07 19:46,FACTORY_D,121.58,45.23,7.22,80.73
9828,2026-02-07 19:47,FACTORY_D,,,,
9829,2026-02-07 19:48,FACTORY_D,,,,
9830,2026-02-07 19:49,FACTORY_D,113.20,45.63,7.24,87.08
9831,2026-02-07 19:50,FACTORY_D,,,,
9832,2026-02-07 19:51,FACTORY_D,,,,
9833,2026-02-07 19:52,FACTORY_D,118.81,45.14,7.21,87.71
9834,2026-02-07 19:53,FACTORY_D,,,,
9835,2026-02-07 19:54,FACTORY_D,,,,
9836,2026-02-07 19:55,FACTORY_D,116.93,44.12,7.19,80.73
9837,2026-02-07 19:56,FACTORY_D,,,,
9838,2026-02-07 19:57,FACTORY_D,,,,
9839,2026-02-07 19:58,FACTORY_D,118.93,43.61,7.21,79.80
9840,2026-02-07 19:59,FACTORY_D,,,,
9841,2026-02-07 20:00,FACTORY_D,,,,
9842,2026-02-07 20:01,FACTORY_D,115.92,46.15,7.18,77.61
9843,2026-02-07 20:02,FACTORY_D,,,,
9844,2026-02-07 20:03,FACTORY_D,,,,
9845,2026-02-07 20:04,FACTORY_D,116.89,45.06,7.24,77.07
9846,2026-02-07 20:05,FACTORY_D,,,,
9847,2026-02-07 20:06,FACTORY_D,,,,
9848,2026-02-07 20:07,FACTORY_D,121.65,43.53,7.24,71.92
9849,2026-02-07 20:08,FACTORY_D,,,,
9850,2026-02-07 20:09,FACTORY_D,,,,
9851,2026-02-07 20:10,FACTORY_D,120.28,47.00,7.27,91.02
9852,2026-02-07 20:11,FACTORY_D,,,,
9853,2026-02-07 20:12,FACTORY_D,,,,
9854,2026-02-07 20:13,FACTORY_D,116.17,44.87,7.24,72.50
9855,2026-02-07 20:14,FACTORY_D,,,,
9856,2026-02-07 20:15,FACTORY_D,,,,
9857,2026-02-07 20:16,FACTORY_D,118.50,43.90,7.25,85.09
9858,2026-02-07 20:17,FACTORY_D,,,,
9859,2026-02-07 20:18,FACTORY_D,,,,
9860,2026-02-07 20:19,FACTORY_D,118.98,43.48,7.15,86.77
9861,2026-02-07 20:20,FACTORY_D,,,,
9862,2026-02-07 20:21,FACTORY_D,,,,
9863,2026-02-07 20:22,FACTORY_D,118.07,47.12,7.17,84.59
9864,2026-02-07 20:23,FACTORY_D,,,,
9865,2026-02-07 20:24,FACTORY_D,,,,
9866,2026-02-07 20:25,FACTORY_D,119.07,48.64,7.26,83.44
9867,2026-02-07 20:26,FACTORY_D,,,,
9868,2026-02-07 20:27,FACTORY_D,,,,
9869,2026-02-07 20:28,FACTORY_D,122.05,46.15,7.18,77.28
9870,2026-02-07 20:29,FACTORY_D,,,,
9871,2026-02-07 20:30,FACTORY_D,,,,
9872,2026-02-07 20:31,FACTORY_D,119.69,44.06,7.21,77.70
9873,2026-02-07 20:32,FACTORY_D,,,,
9874,2026-02-07 20:33,FACTORY_D,,,,
9875,2026-02-07 20:34,FACTORY_D,120.19,43.32,7.18,76.89
9876,2026-02-07 20:35,FACTORY_D,,,,
9877,2026-02-07 20:36,FACTORY_D,,,,
9878,2026-02-07 20:37,FACTORY_D,118.02,45.30,7.26,83.63
9879,2026-02-07 20:38,FACTORY_D,,,,
9880,2026-02-07 20:39,FACTORY_D,,,,
9881,2026-02-07 20:40,FACTORY_D,124.00,44.72,7.09,70.18
9882,2026-02-07 20:41,FACTORY_D,,,,
9887,2026-02-07 20:46,FACTORY_D,121.10,48.82,7.20,72.87
9888,2026-02-07 20:47,FACTORY_D,,,,
9889,2026-02-07 20:48,FACTORY_D,,,,
9890,2026-02-07 20:49,FACTORY_D,120.17,47.15,7.12,71.93
9891,2026-02-07 20:50,FACTORY_D,,,,
9892,2026-02-07 20:51,FACTORY_D,,,,
9893,2026-02-07 20:52,FACTORY_D,119.45,45.43,7.24,83.59
9894,2026-02-07 20:53,FACTORY_D,,,,
9895,2026-02-07 20:54,FACTORY_D,,,,
9896,2026-02-07 20:55,FACTORY_D,121.17,45.86,7.19,73.96
9897,2026-02-07 20:56,FACTORY_D,,,,
9898,2026-02-07 20:57,FACTORY_D,,,,
9899,2026-02-07 20:58,FACTORY_D,119.05,46.37,7.21,83.72
9900,2026-02-07 20:59,FACTORY_D,,,,
9901,2026-02-07 21:00,FACTORY_D,,,,
9902,2026-02-07 21:01,FACTORY_D,122.95,43.96,7.20,91.66
9903,2026-02-07 21:02,FACTORY_D,,,,
9904,2026-02-07 21:03,FACTORY_D,,,,
9905,2026-02-07 21:04,FACTORY_D,119.21,45.07,7.21,75.72
9906,2026-02-07 21:05,FACTORY_D,,,,
9907,2026-02-07 21:06,FACTORY_D,,,,
9908,2026-02-07 21:07,FACTORY_D,119.43,43.18,7.18,77.76
9909,2026-02-07 21:08,FACTORY_D,,,,
9910,2026-02-07 21:09,FACTORY_D,,,,
9911,2026-02-07 21:10,FACTORY_D,124.22,45.66,7.30,76.73
9912,2026-02-07 21:11,FACTORY_D,,,,
9913,2026-02-07 21:12,FACTORY_D,,,,
9914,2026-02-07 21:13,FACTORY_D,119.78,43.52,7.12,79.15
9915,2026-02-07 21:14,FACTORY_D,,,,
9916,2026-02-07 21:15,FACTORY_D,,,,
9917,2026-02-07 21:16,FACTORY_D,120.54,45.58,7.15,75.55
